"id","postingdate","username","permalink","header","posting_type","recipients","impact","likesfavorites","sharesretweets","reach"
"6747280160","2017-01-01T08:42:16.000000","Bobheyou","http://twitter.com/Bobheyou/statuses/815463132709744644","Hulpverleners in meerdere steden belaagd op oudejaarsavond (via @NUnl)Wat sneu weer http://nu.nl/jaarwisseling/4372854/hulpverleners-in-meerdere-steden-belaagd-oudejaarsavond.html","0","[]","60","0","0","1070"
"6747280168","2017-01-01T08:32:20.000000","herlifes","http://twitter.com/herlifes/statuses/815460635467280384","Zeker 39 doden en veel gewonden bij aanslag op nachtclub Istanbul http://nu.nl/buitenland/4372871/zeker-39-doden-en-veel-gewonden-bij-aanslag-nachtclub-istanbul.html (via @NUnl)","0","[]","12","0","0","600"
"6747280159","2017-01-01T08:00:40.000000","SGEzorg","http://twitter.com/SGEzorg/statuses/815452666306379776","Ook in 2017 staan wij weer voor u klaar om u de zorg te bieden die u van ons gewend bent. Onze deur staat voor u op https://twitter.com/i/web/status/815452666306379776","0","[]","12","0","0","340"
"6747280218","2017-01-01T08:11:56.000000","GlennHarte90","http://twitter.com/GlennHarte90/statuses/815455501844672512","RT @JoopSoesan: Ooggetuige aanslag Istanbul verteld zijn verhaal. ""we moesten over de lichamen lopen""  http://www.timesofisrael.com/we-walked-on-top-of-people-recalls-istanbul-attack-witness/ https://t.co/J2DKQ0lcJZ","0","[]","12","0","1","285"
"6747280236","2017-01-01T08:01:15.000000","1001ptsNL","http://twitter.com/1001ptsNL/statuses/815452811362238465","35 doden en tientallen gewonden bij aanslag nachtclub Istanbul http://www.1001portails.com/zzhhidfkji https://t.co/A6EVpnahZL","0","[]","1000","0","0","11673"
"6747280285","2017-01-01T08:39:16.000000","dannyhoekman11","http://twitter.com/dannyhoekman11/statuses/815462377860792320","En dat ook nog is in de juiste kleuren #nieuwjaar https://t.co/gIY7qzlTzR","0","[]","60","0","0","917"
"6747277724","2017-01-01T08:40:08.000000","blueandbroke","http://twitter.com/blueandbroke/statuses/815462595842949120","Gelukkig nieuwjaar van Blue and Broke! http://ift.tt/2iRZMZL #kissmetwice","0","[]","1","0","0","4"
"6747277751","2017-01-01T08:33:48.000000","bunkkyu_dpp","http://twitter.com/bunkkyu_dpp/statuses/815461003731222529","RT @EducationalPics: Super moon in Dubai. https://t.co/A5ZAnuUbQT","0","[]","1","0","219","111"
"6777259688","2017-01-21T21:05:23.000000","Thuro1800","http://twitter.com/Thuro1800/statuses/822897902808862721","RT @rivliv: @RowdyBass666  protesterende kutten sorry mr kan t niet anders zien als z vrouw zelf tot geslachtsdeel reduceren #Womenagainstwomensmarch","0","[]","1","0","1","128"
"6777259693","2017-01-21T21:05:40.000000","JaCkYJ0J0","http://twitter.com/JaCkYJ0J0/statuses/822897975290687489","Ik vind een @YouTube-video van @spooky1611 leuk: http://youtu.be/XyD8_Zs-uSM?a The Knulling! (The Culling live)","0","[]","12","0","0","312"
"6777259747","2017-01-21T21:01:44.000000","marijevanrest","http://twitter.com/marijevanrest/statuses/822896985715908608","Prachtige speech van @kirstenvdhul bij @DeBalie! Over waarom de verkiezing van Trump zo persoonlijk voelt en emancipatie nog steeds nodig is","0","[]","12","0","0","298"
"6777259716","2017-01-21T21:02:49.000000","JoKer33817736","http://twitter.com/JoKer33817736/statuses/822897255967522816","RT @chris10vdb: Snappen die vrouwen dan niet dat de bedreiging v hun vrouw-zijn, hun eigenheid en hun vrijheid uit een heel andere hoek komt? #WomensMarch","0","[]","12","0","5","794"
"6777259721","2017-01-21T21:02:26.000000","Davey_JF","http://twitter.com/Davey_JF/statuses/822897162258448389","@Sjiebert geweldige vrouw. Vorige week op de kermis en nu dit.","1","[u'Sjiebert']","12","0","0","1"
"6777259725","2017-01-21T21:02:11.000000","nabillla_v","http://twitter.com/nabillla_v/statuses/822897097670356992","RT @Thewaveologist: Trumps vrouw kan niet eens deftig Engels maar hij schreeuwt ""Hire American"" imbecile  huur Engelse leerkracht voor u vrouw","0","[]","1","0","6","345"
"6777259730","2017-01-21T21:05:03.000000","bovoordefans","http://twitter.com/bovoordefans/statuses/822897820244070400","RT @lunamichielsxo: Ik vind een @YouTube-video van @bovoordefans leuk: http://youtu.be/zPwRZmls9P4?a IK MOET NOOIT MEER PRIKKEN!!!!!!","0","[]","1","0","1","1596"
"6777259729","2017-01-21T21:01:35.000000","rjv50","http://twitter.com/rjv50/statuses/822896947312922624","@trauls @geertwilderspvv Die blonde vrouw ook niet als hij in de buurt is.","1","[u'trauls']","12","0","0","1"
"6777259703","2017-01-21T21:04:14.000000","anneliesbon","http://twitter.com/anneliesbon/statuses/822897615268442114","@petervheemst @CharlieMagazine Ik vind deze vooral treffend. Ook ik denk dat ze een getroubleerde vrouw is.","1","[u'petervheemst']","12","0","0","1"
"6777259707","2017-01-21T21:05:18.000000","FredvanHeukelom","http://twitter.com/FredvanHeukelom/statuses/822897881619296256","RT @bergbrabant: Ik snap ze gewoon niet  Protesteren tegen de man.die als geen ander de vrouwvijandige islam aanpakt  #WomensMarch   https://t.co/TuB9MSclag","0","[]","60","0","10","956"
"6853010262","2017-02-26T21:36:20.000000","berryzeemensch","http://twitter.com/berryzeemensch/statuses/835951656646897664","ggrrrrrRode Hoedebat - . . leven is sterven leef 't leven sterf mooi - . . . . . . . #rtldebat","0","[]","1","0","0","21"
"6853010257","2017-02-26T21:35:57.000000","bosjepeterselie","http://twitter.com/bosjepeterselie/statuses/835951559909519360","Overigens heb je altijd een bewuste keuze om te sterven waarom dan een arts (levenseindeconsulent) daarmee belasten #rtldebat","0","[]","1","0","0","72"
"6853010271","2017-02-26T21:36:28.000000","Bob303_","http://twitter.com/Bob303_/statuses/835951688594894850","@fryouri1908 de hoop opgegeven omdat hij op zn duurst was vlak voor de game in weken tijd....","1","[u'fryouri1908']","12","0","0","1"
"6853010288","2017-02-26T21:35:14.000000","emma_malfliet","http://twitter.com/emma_malfliet/statuses/835951380502298625","@ItsSeppee_ wie weet da jong ","1","[u'ItsSeppee_']","1","0","0","1"
"6853010297","2017-02-26T21:35:51.000000","EnioSerluppens","http://twitter.com/EnioSerluppens/statuses/835951533795737608","RT @TomDMeester: Volgens @LiesbethHomans houdt @unia zich te veel bezig met ""klagende allochtonen"". Klagende ministers, een onderschatte doelgroep.","0","[]","1","0","11","12"
"6853010307","2017-02-26T21:36:20.000000","hasbakker","http://twitter.com/hasbakker/statuses/835951655514484737","@Publiekewaarden het zou zo mooi zijn als er tijdens zo'n debat betere vragen gesteld worden #rtldebat","1","[u'Publiekewaarden']","1000","0","0","1"
"6853010451","2017-02-26T21:36:32.000000","LonnekeMaraczi","http://twitter.com/LonnekeMaraczi/statuses/835951706219364352","RT @VogelvrijeHArts: En terwijl het #rtldebat aan de gang is maken zorgverzekeraars meer dan 150 000 euro per uur...","0","[]","12","0","12","641"
"6853010495","2017-02-26T21:36:23.000000","TopogigioRini","http://twitter.com/TopogigioRini/statuses/835951667053015040","RT @wa_hoogerheide: Gun diegene die het behoeft tijdens de carnaval het besef dat veel vrijwilligers, (professionele) partners, collegae voor u op de been zijn.","0","[]","60","0","1","2198"
"6853010486","2017-02-26T21:36:26.000000","Deugtniet","http://twitter.com/Deugtniet/statuses/835951679065436160","@Miertjesblog in dat opzicht is er voor mannen helemaal weinig keuze","1","[u'Miertjesblog']","1","0","0","1"
"6853010374","2017-02-26T21:36:21.000000","Snelaanbodnl","http://twitter.com/Snelaanbodnl/statuses/835951657519366144","karmann ghia project uit 1960 https://www.snelaanbod.nl/a/oldtimers/15741/karmann-ghia-project-uit-1960/  #snelaanbod.nl #karmann #ghia #advertentie #auto #project https://twitter.com/i/web/status/835951657519366144","0","[]","1","0","0","2"
"6748171789","2017-01-01T22:00:02.000000","cvanlaar1","http://twitter.com/cvanlaar1/statuses/815663899995439104","Somberen helpt een ondernemer in ieder geval niet.  http://lnk.al/3rGK Het maakt passief en inactief. De gedachte is","0","[]","60","0","0","1237"
"6748171798","2017-01-01T22:03:28.000000","semtexout","http://twitter.com/semtexout/statuses/815664763082571776","Vlog 01 - een nieuw begin !!! https://youtu.be/IaQ9pWg9kls via @YouTube #vlog","0","[]","1","0","0","35"
"6748171794","2017-01-01T21:13:08.000000","RuudHteB","http://twitter.com/RuudHteB/statuses/815652096544567296","@g900ap Je laatste stelling is TOTALE ONZIN!! Regelmatig werden delen van luchtruim gesloten wegens een gewapend conflict. #MH17","1","[u'g900ap']","12","0","0","1"
"6748171804","2017-01-01T21:27:08.000000","JDAlssema","http://twitter.com/JDAlssema/statuses/815655619977945089","Fijne, opbouwende preek ds vd Berg @petrusmontanus over moe, vertrouwen dat God zijn beloften nakomt. Niet op mensen vertrouwen maar op God.","0","[]","60","0","0","1166"
"6748171808","2017-01-01T22:02:48.000000","micheltenh","http://twitter.com/micheltenh/statuses/815664596979740672","@marnixamsterdam Ken je dit al? Past perfect in het straatje van jouw ""Leg dat ding nou eens weg!"" https://youtu.be/5MC2X-LRbkE","1","[u'marnixamsterdam']","12","0","0","1"
"6748171903","2017-01-01T21:24:43.000000","Sandravdrwal","http://twitter.com/Sandravdrwal/statuses/815655009492881409","Erg leuk om terug te kijken #rotheater #hilarisch https://twitter.com/vpro/status/815523974775853056 Quote: @vpro: #Kijktip! Begin het nieuwe jaar goed met de televisiebewerking van De gelaarsde poes! Vanavond om 18.50 uur op https://t.co/pFgmwW92kJ","0","[]","60","0","0","1891"
"6748171929","2017-01-01T21:43:22.000000","Wilhuber74","http://twitter.com/Wilhuber74/statuses/815659704051441664","@Pdbruyne @demorgen ik vind het referenda model van Zwitserland zeer interessant en ja er zijn zaken beslist dat tegen mijn visie botst","1","[u'Pdbruyne']","12","0","0","1"
"6748171938","2017-01-01T21:58:47.000000","EspenStreepG","http://twitter.com/EspenStreepG/statuses/815663585724682240","@FrankVischsch zijn de darters verplicht om bij een pauze van het podium af te gaan?","1","[u'FrankVischsch']","1","0","0","1"
"6748171866","2017-01-01T22:02:00.000000","vpro","http://twitter.com/vpro/statuses/815664395187470336","De start vd serie 2Doc: O.J. - Made in America over de opkomst en ondergang van de legendarische footballspeler O.J https://twitter.com/i/web/status/815664395187470336","0","[]","1000","0","0","37588"
"6748171879","2017-01-01T21:49:48.000000","ansleest","http://twitter.com/ansleest/statuses/815661324738949120","@kardonsch @PubliekeOmroep @vpro @NPO3 Klopt..maar wel de moeite waard om te gaan kijken.","1","[u'kardonsch']","60","1","0","1"
"6786346194","2017-01-26T20:20:40.000000","campingdewolk","http://twitter.com/campingdewolk/statuses/824698590866112512","Reis!-tip: Alles over fietsen, wandelen en kamperen bij de boer - Dagblad van het Noorden https://goo.gl/fb/GewsHB #kampeernieuws","0","[]","12","0","0","364"
"6786346198","2017-01-26T20:18:08.000000","DirkSchipper","http://twitter.com/DirkSchipper/statuses/824697950320332804","RT @nrc: Dankzij Donald Trump is de beruchte Doomsday Clock verzet. Het is nu tweenhalve minuut voor twaalf. https://www.nrc.nl/nieuws/2017/01/25/trumpblog-twitteraccount-nationaal-park-korte-tijd-in-opstand-a1542873","0","[]","12","0","7","481"
"6786346200","2017-01-26T20:17:40.000000","DutchPixel_","http://twitter.com/DutchPixel_/statuses/824697834461130754","@iJordiii @MakerTim  ooit gedacht om een raspberry pi te kopen. Hiermee kan je alle retrogames van de NES tot de PS https://twitter.com/i/web/status/824697834461130754","1","[u'iJordiii']","1","0","0","1"
"6786346235","2017-01-26T20:19:54.000000","erik_n1ght0wl","http://twitter.com/erik_n1ght0wl/statuses/824698397793939459","@sanderphilipse @LennartvN Nee, want er was in deze zaak geen geweld en escalatie. Hoogstens in haar fantasie en Facebook post.","1","[u'sanderphilipse']","1","0","0","1"
"6786345681","2017-01-26T20:20:29.000000","jacnaber","http://twitter.com/jacnaber/statuses/824698543915040769","RT @AadvanDorst: De Grizlly Family list en bedrog is in Den Haag. Leugens en nog eens leugens. https://t.co/rgd2SdCTgq","0","[]","12","0","3","1312"
"6786345704","2017-01-26T20:16:35.000000","neeohw","http://twitter.com/neeohw/statuses/824697561441247232","@torfsrik Of die bonden erkennen dat niet-leraren ook thuis werken. Het is maar hoe je er naar kijkt.","1","[u'torfsrik']","1","0","0","1"
"6786345698","2017-01-26T20:16:40.000000","TjeerdHobma","http://twitter.com/TjeerdHobma/statuses/824697582932860928","RT @MPost_BouwendNL: Meer jongeren en zijinstromers laten zien hoe leuk het is om in de bouw te werken! Daarover gaat het ledenpanel Instroom #instroomindebouw","0","[]","60","0","2","1843"
"6786345717","2017-01-26T20:19:24.000000","chiel_o","http://twitter.com/chiel_o/statuses/824698270169632768","@LuckyGraafNL succes lekker warm daar zeker","1","[u'LuckyGraafNL']","1","0","0","1"
"6786345744","2017-01-26T20:20:25.000000","edwin_of_adam","http://twitter.com/edwin_of_adam/statuses/824698527704117250","Hoeveel ministers mogen er over een bonnetje struikelen voor de @MinPres een motie van wantrouwen krijgt? #tweedekamer #steur","0","[]","60","0","0","1925"
"6786345568","2017-01-26T20:15:35.000000","LauraBromet","http://twitter.com/LauraBromet/statuses/824697310894559233","IJsclubs willen minder koek en zopies.","0","[]","60","0","0","2352"
"6850676619","2017-02-25T19:49:43.000000","meeuwinsanity","http://twitter.com/meeuwinsanity/statuses/835562435121659904","RT @bol_com_games: Wil je kans maken op een gaaf Watch Dogs 2 Goodiepakket? RT& win! Weekdeal Watch Dogs 2: http://bit.ly/2mggbcL https://t.co/XjSeyT8oxv","0","[]","1","0","329","23"
"6850676615","2017-02-25T19:49:29.000000","fcutrechtmatch","http://twitter.com/fcutrechtmatch/statuses/835562378527977473","Van der Meer met een fraaie voorzet; er staat helaas net niemand om de bal in het doel te werken. #fcutrecht voert de druk op. #groutr","0","[]","250","0","0","6461"
"6850676646","2017-02-25T19:49:37.000000","BRUZZbe","http://twitter.com/BRUZZbe/statuses/835562411599998976","Gezien: Manneken Pis verandert in een duivel http://www.bruzz.be/nl/actua/gezien-manneken-pis-verandert-een-duivel https://t.co/dKenFy76eY","0","[]","1000","0","0","13187"
"6850676709","2017-02-25T19:49:25.000000","noordoostpolder","http://twitter.com/noordoostpolder/statuses/835562359489888256","Pak slaag voor ASV Dronten http://dlvr.it/NTMgmT https://t.co/vhlnj7OoiR","0","[]","60","0","0","1969"
"6850676710","2017-02-25T19:48:58.000000","JohannaLeemans","http://twitter.com/JohannaLeemans/statuses/835562247707574272","RT @sarahlimanya: Kendet zo iemand is fucking leuk maar die heeft zo van die trekjes soms da gij die kapot wil slagen?","0","[]","1","0","120","181"
"6850676718","2017-02-25T19:22:57.000000","SidneyAneca","http://twitter.com/SidneyAneca/statuses/835555701938352130","RT @LeontineDewitte: Kwil een weekendje Parijs ","0","[]","1","0","259","137"
"6850676565","2017-02-25T19:49:35.000000","MERuijtenberg","http://twitter.com/MERuijtenberg/statuses/835562402603225090","@Kanteldenker @SonjaPlomp @WNLOpZaterdag @groenlinks dat denk ik wel, zie ook de aanvallen van PvdA en Telegraaf. Change is gonna come","1","[u'Kanteldenker']","12","0","0","1"
"6850676727","2017-02-25T19:49:09.000000","molentwit","http://twitter.com/molentwit/statuses/835562295317102593","#kassa weten jullie wel hoeveel ongelukken er gebeuren op trappen? Met name voor ouderen is het een killer.","0","[]","1","0","0","26"
"6850676741","2017-02-25T19:48:41.000000","VanparysAiko","http://twitter.com/VanparysAiko/statuses/835562176232435712","RT @achahbarmo: ""Staatssecretaris voor Gelijke Kansen"" #OnlyInBelgium https://t.co/pEtB7Sa7AM","0","[]","1","0","258","1404"
"6850676745","2017-02-25T19:16:39.000000","Taylinahendriks","http://twitter.com/Taylinahendriks/statuses/835554113886748674","RT @LeontineDewitte: Kwil een weekendje Parijs ","0","[]","12","0","259","377"
"6747015081","2017-01-01T00:45:49.000000","RobinGamez01","http://twitter.com/RobinGamez01/statuses/815343231642857472","@JustRonaldd gelukkig nieuwjaar","1","[u'JustRonaldd']","1","0","0","1"
"6747014998","2017-01-01T00:40:59.000000","LukasDevolder","http://twitter.com/LukasDevolder/statuses/815342015093280768","RT @pauwelsjoachimg: Ik ben niet uitgenodig als ik in je huis sta @LukasDevolder","0","[]","1","0","1","180"
"6747015014","2017-01-01T00:36:00.000000","ttompost","http://twitter.com/ttompost/statuses/815340760644124677","En warme knien aan alle mensen met een gescheurde broek.  #2017","0","[]","60","3","0","2620"
"6747015045","2017-01-01T00:40:26.000000","nieuwsdagen","http://twitter.com/nieuwsdagen/statuses/815341876349960192","Vuurwerkverbod om aardgaslek http://ift.tt/2iByjfE","0","[]","12","0","0","339"
"6747015036","2017-01-01T00:20:29.000000","jeroen989","http://twitter.com/jeroen989/statuses/815336857466798080","#Efteling de beste wensen iedereen en dat we in 2017 veel sprookjes zulllen bewonderen.","1","[u'jeroen989']","1","1","0","160"
"6747015041","2017-01-01T00:15:23.000000","_MysticDesigns_","http://twitter.com/_MysticDesigns_/statuses/815335571765809152","@Efteling hetzelfde ","1","[u'Efteling']","1","0","0","1"
"6747015050","2017-01-01T00:00:05.000000","EnsjantetFrok","http://twitter.com/EnsjantetFrok/statuses/815331722539634688","Happy newyear en happy @Efteling Jubileumjaar #Efteling65","0","[]","12","0","0","284"
"6747015023","2017-01-01T00:45:11.000000","BartCastus","http://twitter.com/BartCastus/statuses/815343070606741511","Brandweer Utrecht bekogeld met vuurwerk https://t.co/nN8Qu46YxR http://www.telegraaf.nl/t/27343281 via @telegraaf","0","[]","1","0","0","30"
"6747015054","2017-01-01T00:40:00.000000","Rdm2k","http://twitter.com/Rdm2k/statuses/815341766421385216","RT @martijnheeroma: Veel mannen aangehouden door politie Keulen (nietVerward, Met plan?) http://www.telegraaf.nl/buitenland/27343370/__Aanhoudingen_in_Keulen__.html?utm_source=t.co&utm_medium=referral&utm_campaign=twitterfeed #pvv","0","[]","12","0","11","173"
"6747015076","2017-01-01T00:45:51.000000","XandraRoelofs","http://twitter.com/XandraRoelofs/statuses/815343241558192130","@viss6485 Gelukkig nieuwjaar Paul!","1","[u'viss6485']","1","1","0","1"
"6783560071","2017-01-25T15:24:57.000000","ArturoPeys","http://twitter.com/ArturoPeys/statuses/824261780620922885","YouTube, je moe echt kappen met die bugs hoor.","0","[]","1","0","0","193"
"6779803209","2017-01-23T15:17:16.000000","Rontwerpdesign","http://twitter.com/Rontwerpdesign/statuses/823535071521075201","Logo en drukwerk (briefpapier, enveloppen, visitekaartjes, e.d.) ontworpen voor JD Facility Service uit... http://fb.me/3nKrRWSNr","0","[]","1","0","0","65"
"6783560220","2017-01-23T11:05:02.000000","memmerygame","http://twitter.com/memmerygame/statuses/823471594689495042","Afgelopen uur zijn er 120 potjes #memmery gespeeld. Ook een potje spelen? http://www.memmery.nl  (1485165901)","0","[]","60","0","0","815"
"6779514569","2017-01-23T11:34:26.000000","247robby","http://twitter.com/247robby/statuses/823478994389630977","#Amsterdam Van 18 Tot 26 #Februari is er weer #huishoudbeurs in de #RAI. #Koop je #kaarten met #korting. https://goo.gl/2QQ9v8","0","[]","60","0","0","1468"
"6779840248","2017-01-23T14:49:24.000000","Bug_Meister","http://twitter.com/Bug_Meister/statuses/823528061698265088","RT @DeBesteSocial: Deze politieboodschap houd je aan het lijntje. https://t.co/vLFu4HBPIv","0","[]","12","0","12","185"
"6783560277","2017-01-25T15:45:47.000000","mg5912","http://twitter.com/mg5912/statuses/824267025392566272","@NPORadio2 vaste opener van elk Iron Maiden concert... #doctordoctor #ufo","1","[u'NPORadio2']","1","0","0","1"
"6783564462","2017-01-25T14:55:32.000000","Boys4u","http://twitter.com/Boys4u/statuses/824254379431723008","zaandamboy24 https://www.boys4u.nl/zaandamboy24/  zaandamboy24 24 jaar Zaandam #gay #escort https://t.co/nrCMF4V7Xn","0","[]","12","0","0","884"
"6783564453","2017-01-25T15:42:33.000000","Spuiforumaktie","http://twitter.com/Spuiforumaktie/statuses/824266211143860225","@tim_de_boer @GemeenteDenHaag is in strijd met regels bestemmingsplan St Jacobskerk","1","[u'tim_de_boer']","1","0","0","1"
"6783564660","2017-01-25T15:38:01.000000","youjonker","http://twitter.com/youjonker/statuses/824265068267315200","Het Trumpeffect: de elite heeft de buit al binnen https://fd.nl/beurs/1181061/dow-jones-index-voor-het-eerst-door-de-20-000 #FD","0","[]","60","0","0","1918"
"6783564578","2017-01-25T15:23:51.000000","Leefomgeving","http://twitter.com/Leefomgeving/statuses/824261504912543744","RT @pbvantilburg: Natuurinclusieve landbouw is geen taboe meer. Jonge boer uit Friesland #PBLNL https://t.co/8kbdEKZBpE","0","[]","1000","0","4","8280"
"6852895952","2017-02-26T20:52:14.000000","robinvr78","http://twitter.com/robinvr78/statuses/835940557545422848","""Stelling: over 5 jaar heb ik kinderen."" ""Ik denk het niet, dan ben ik pas 24."" Wait... what? Hoe oud zijn die kids https://twitter.com/i/web/status/835940557545422848","0","[]","60","2","0","920"
"6852895969","2017-02-26T20:52:58.000000","GVerbaan","http://twitter.com/GVerbaan/statuses/835940743726444544","Ik heb liever dat ze door weilanden banjeren, maar het lijkt me best leuk om een hoofd te boetseren. #bzv","0","[]","1000","1","0","237488"
"6852899961","2017-02-26T20:53:46.000000","justinvendurmie","http://twitter.com/justinvendurmie/statuses/835940942607712256","RT @Feyenoord: Overwinning nummer  op rij... En wt voor n. Fijne avond, Feyenoorders!  #feypsv #Feyenoord https://t.co/0wMwuJnWar","0","[]","12","0","28","353"
"6852899996","2017-02-26T20:54:16.000000","BreastimplKILLS","http://twitter.com/BreastimplKILLS/statuses/835941068512378880","@MatkovichAnna het is niet een persoon maar meerdere. Wij komen op voor slachtoffers die ziek zijn geworden van borstimplataten","1","[u'MatkovichAnna']","1","0","0","1"
"6852899839","2017-02-26T20:54:18.000000","regenboogweer","http://twitter.com/regenboogweer/statuses/835941075294498818","Iedere man die zo lief is voor z'n vader zal wel een goede man #bzv #boerzoektvrouw","0","[]","1","0","0","85"
"6852899844","2017-02-26T20:53:18.000000","Estherishier","http://twitter.com/Estherishier/statuses/835940825687273472","Ojee... veel mannen tegengekomen maar Olle is het he-le-maal! Hoeveel mannen dan?  #bzv","0","[]","12","0","0","271"
"6852900054","2017-02-26T20:54:15.000000","suzan123iris0","http://twitter.com/suzan123iris0/statuses/835941065412775936","RT @Peelcomedianten: Kaartverkoop #Jeanny van start! Kaarten voor alle 7 voorstellingen zijn te koop bij boekhandel Hub Berkers of via https://t.co/34CwWobo3o","0","[]","1000","0","6","533"
"6852899912","2017-02-26T20:54:09.000000","hanhil","http://twitter.com/hanhil/statuses/835941039512956929","Goeoeoeoed..... niemand durft er overheen te gaan bij het emotionele pleidooi van Aberdien #olke #bzv en doorrrrr: iemand nog wat rookworst?","0","[]","12","0","0","128"
"6852899767","2017-02-26T20:53:50.000000","Water_juffer","http://twitter.com/Water_juffer/statuses/835940961842782208","@elmoIII @tommypijkeren Ga jij dan maar even fijn het verkiezingsprogramma lezen.  #onnozel en onwetend https://www.partijvoordedieren.nl/verkiezingsprogramma-tweede-kamer-2017","1","[u'elmoIII']","60","0","0","1"
"6852899723","2017-02-17T20:02:06.000000","Heftrucker","http://twitter.com/Heftrucker/statuses/832666450686980096","A2 19343 VWS rit 6748 Ambulancepost Grijpskerke http://dlvr.it/NPfhqX #VRZ #P2000Zeeland","0","[]","12","0","0","342"
"6746979954","2017-01-01T00:13:33.000000","hafever","http://twitter.com/hafever/statuses/815335110501339136","Hatsekidee!!  10,= in Staatsloterij! Da's een leuk begin van 2017!!","0","[]","1","0","0","42"
"6746980271","2017-01-01T00:11:57.000000","PcmPaulien","http://twitter.com/PcmPaulien/statuses/815334708578021376","RT @reinier63: Raadslid D66 de fout in door vuurwerk https://t.co/wfJrn8QOSx http://www.telegraaf.nl/t/27343380 via @telegraaf  #D66 scoort gelijk in","0","[]","12","0","1","669"
"6746980257","2017-01-01T00:12:00.000000","mp_marcelprins","http://twitter.com/mp_marcelprins/statuses/815334723270623236","Mooi vuurwerk h! #happy2017","0","[]","1","0","0","75"
"6746980262","2017-01-01T00:08:10.000000","x_Mariekeee","http://twitter.com/x_Mariekeee/statuses/815333759088295937","RT @Enzoknol: RETWEET als 2017 SUPER gaat worden!","0","[]","12","0","113","182"
"6746980127","2017-01-01T00:13:18.000000","PersburoUNN","http://twitter.com/PersburoUNN/statuses/815335047112904705","Woningbrand in de #Borgerstraat Amsterdam live..!! Bewoners van allebei de woningen van 2+3 hoog zijn niet thuis. O https://twitter.com/i/web/status/815335047112904705","0","[]","12","0","0","508"
"6746980194","2017-01-01T00:12:59.000000","wendyherex","http://twitter.com/wendyherex/statuses/815334969828577280","En t eerste vuurwerk slachtoffer is hier bekend.","0","[]","1","0","0","56"
"6746980198","2017-01-01T00:13:05.000000","Lucky_Pro_D","http://twitter.com/Lucky_Pro_D/statuses/815334994210156544","@Supercemal Jij ook man!! Ik heb super veel respect voor je gekregen!!","1","[u'Supercemal']","1","0","0","1"
"6746980200","2017-01-01T00:05:05.000000","DL_live","http://twitter.com/DL_live/statuses/815332981896155136","00:30 Nye Stoute Sprookjes Kwartier @havenkwartier: Entree EUR 35.00 (zonder kortingen). (Mede)georganiseerd door http://dlvr.it/N0sLYT","0","[]","12","0","0","431"
"6746980204","2017-01-01T00:12:34.000000","gtamaster666","http://twitter.com/gtamaster666/statuses/815334864690020353","RT @Enzoknol: RETWEET als 2017 SUPER gaat worden!","0","[]","1","0","113","19"
"6746980208","2017-01-01T00:12:16.000000","babsssje","http://twitter.com/babsssje/statuses/815334789314179073","#HAPPYNEWYEAR we gaan van 2017 gewoon een super jaar maken!2016 was bout, nieuwe kansen in 2017 met #loveofmylife ","0","[]","1","0","0","39"
"6780590605","2017-01-24T00:32:03.000000","HMontfrooy","http://twitter.com/HMontfrooy/statuses/823674687079284738","RT @CDAArnhem: Een nieuw jaar, #CDA #Arnhem Fractievoorzitter @gkarssenberg begint met een nieuw artikel: 2017 Oogstjaar. https://t.co/APlJR4lXsq","0","[]","12","0","1","297"
"6785114457","2017-01-26T08:55:53.000000","FeiJkf","http://twitter.com/FeiJkf/statuses/824526259174518785","De heer Hennie vander Most heeft mij geleerd dat dit belangrijk is!? https://lnkd.in/g8HaXvs","0","[]","12","0","0","500"
"6785112015","2017-01-26T08:56:45.000000","jellieTiemersma","http://twitter.com/jellieTiemersma/statuses/824526474002780161","@patrick23dingen @AlianSpelde @NS_online maar ik zit voorin !!!","1","[u'patrick23dingen']","250","0","0","1"
"6785109682","2017-01-26T08:54:45.000000","NS_online","http://twitter.com/NS_online/statuses/824525971411927040","@Zerieuz Je bedoelt de bus die is ingezet door NS? ^WY","1","[u'Zerieuz']","1000","0","0","1"
"6785114538","2017-01-26T08:56:32.000000","HennemanAgency","http://twitter.com/HennemanAgency/statuses/824526420038873088","Vanaf 23 maart in de bioscoop: de door Joram Lrsen geregisseerde speelfilm HET VERLANGEN. Bekijk de trailer: http://bit.ly/2hDsQa1","0","[]","60","0","0","2406"
"6785107976","2017-01-26T08:53:21.000000","donamiel","http://twitter.com/donamiel/statuses/824525618687700992","@NS_online oude man tegen xonductrice is er geen zitplaats voormij? Antwoord heb je een zitplaats of een vervoersbewijs gekocht?","1","[u'NS_online']","1","0","0","1"
"6785114431","2017-01-26T08:54:31.000000","P2000_Regio18","http://twitter.com/P2000_Regio18/statuses/824525914474246144","Melding : b2 vws wognum nieuweweg b wognum vws 1687BA b http://ift.tt/2k3rsyA","0","[]","12","0","0","941"
"6785114655","2017-01-26T08:57:01.000000","GwnLarsYT","http://twitter.com/GwnLarsYT/statuses/824526541220704257","Lekker vandaag brood baken. Heuu ik ben GEEN BAKKER MAN MAN. Dit ga fout.","0","[]","1","0","0","228"
